job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_phase_s,qpu_idle_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
1339,0.0983,0.0001,0.0983,0.0177,1.0,0.001017293997965412,5.6604,0.0335,6.6607,1.0003,0.0,0.0,0.0,6.6607,0.033499999999999995,6.6942,6.6938
1340,0.1615,0.0047,0.1662,0.0299,0.9717208182912155,0.0282791817087846,9.4296,2.9912,19.4299,10.0003,0.0,0.0,0.0,19.429900000000004,2.9912,22.421100000000003,22.4193
1341,0.0679,0.0,0.0679,0.0122,1.0,0.0,3.9108,0.0078,3.9109,0.0001,0.0,0.0,0.0,3.9109,0.0078000000000000005,3.9187,3.9191
1342,0.2271,0.0004,0.2275,0.0409,0.9982417582417582,0.0017582417582417582,12.1104,0.2538,12.1105,0.0001,0.0,0.0,0.0,12.110500000000002,0.2538,12.364300000000002,12.3642
1343,0.3418,0.0,0.3419,0.0615,0.999707516817783,0.0,18.6912,0.031,18.6907,0.0,0.0,0.0,0.0,18.690700000000003,0.030999999999999996,18.721700000000002,18.7246
1344,0.1963,0.0012,0.1975,0.0355,0.9939240506329113,0.006075949367088607,10.872,0.7281,15.8714,4.9994,0.0,0.0,0.0,15.8714,0.7281000000000001,16.5995,16.5985
1345,0.3427,0.0001,0.3428,0.0617,0.9997082847141191,0.0002917152858809802,17.8368,0.0456,17.836,0.0,0.0,0.0,0.0,17.836,0.0456,17.8816,17.8844
1346,0.1208,0.0005,0.1212,0.0218,0.9966996699669968,0.004125412541254125,6.6888,0.296,9.6885,2.9997,0.0,0.0,0.0,9.688499999999998,0.296,9.984499999999997,9.9872
1347,0.1141,0.0,0.1141,0.0205,1.0,0.0,5.8668,0.0239,5.8662,0.0,0.0,0.0,0.0,5.866200000000001,0.0239,5.890100000000001,5.8884
1348,0.2651,0.0048,0.2699,0.0486,0.9822156354205263,0.01778436457947388,14.496,2.9119,31.4958,16.9998,0.0,0.0,0.0,31.495799999999996,2.9118999999999993,34.40769999999999,34.4038
1349,0.0646,0.0091,0.0737,0.0133,0.8765264586160109,0.12347354138398915,3.624,5.7363,37.624,34.0,0.0,0.0,0.0,37.623999999999995,5.7363,43.360299999999995,44.8602
1350,0.1048,0.0,0.1048,0.0189,1.0,0.0,5.6604,0.0063,5.6608,0.0004,0.0,0.0,0.0,5.660800000000001,0.0063,5.667100000000001,5.6644
1351,0.143,0.0001,0.1432,0.0258,0.9986033519553073,0.0006983240223463687,7.8216,0.0727,7.8217,0.0001,0.0,0.0,0.0,7.8217,0.0727,7.8944,7.8895
1352,0.0699,0.0004,0.0702,0.0126,0.9957264957264959,0.005698005698005698,3.774,0.2117,3.7739,0.0,0.0,0.0,0.0,3.7738999999999994,0.21170000000000003,3.9855999999999994,3.9855
1353,0.1458,0.0027,0.1484,0.0267,0.9824797843665769,0.018194070080862535,8.0736,1.8091,17.0737,9.0001,0.0,0.0,0.0,17.0737,1.8091,18.8828,19.3865
1354,0.3831,0.0,0.3831,0.069,1.0,0.0,21.2172,0.0258,21.2166,0.0,0.0,0.0,0.0,21.216600000000003,0.0258,21.242400000000004,21.2426
1355,0.242,0.003,0.245,0.0441,0.9877551020408163,0.012244897959183675,14.1288,1.8697,35.1289,21.0001,0.0,0.0,0.0,35.128899999999994,1.8697,36.998599999999996,36.9984
1356,0.2693,0.0158,0.2852,0.0513,0.9442496493688639,0.05539971949509117,14.9172,9.7045,46.9173,32.0001,0.0,0.0,0.0,46.9173,9.7045,56.62179999999999,56.6231
1357,0.3285,0.0039,0.3324,0.0598,0.9882671480144406,0.011732851985559567,18.1956,2.2966,38.1961,20.0005,0.0,0.0,0.0,38.1961,2.2965999999999998,40.4927,40.4939
1358,0.0759,0.0002,0.0762,0.0137,0.9960629921259841,0.0026246719160104987,4.1532,0.129,4.1536,0.0004,0.0,0.0,0.0,4.1536,0.129,4.2826,4.2867
1359,0.0983,0.0002,0.0984,0.0177,0.9989837398373983,0.0020325203252032522,5.6604,0.1117,12.6609,7.0005,0.0,0.0,0.0,12.660900000000002,0.1117,12.772600000000002,12.773
1360,0.1738,0.0,0.1738,0.0313,1.0,0.0,9.2688,0.01,9.2685,0.0,0.0,0.0,0.0,9.2685,0.009999999999999998,9.2785,9.2752
1361,0.2101,0.0001,0.2102,0.0378,0.999524262607041,0.0004757373929590866,11.7876,0.083,11.787,0.0,0.0,0.0,0.0,11.787,0.083,11.870000000000001,11.8705
1362,0.161,0.0012,0.1622,0.0292,0.9926017262638718,0.007398273736128236,8.9184,0.7529,14.918,5.9996,0.0,0.0,0.0,14.918,0.7528999999999999,15.6709,16.1736
1363,0.2985,0.0195,0.318,0.0572,0.9386792452830188,0.06132075471698113,15.9216,10.974,42.9214,26.9998,0.0,0.0,0.0,42.9214,10.974,53.895399999999995,54.398
1364,0.2961,0.0014,0.2975,0.0536,0.9952941176470588,0.004705882352941177,16.614,0.9138,17.614,1.0,0.0,0.0,0.0,17.613999999999997,0.9138,18.527799999999996,19.5298
1365,0.388,0.0001,0.3881,0.0699,0.999742334449884,0.0002576655501159495,21.2172,0.0494,21.2168,0.0,0.0,0.0,0.0,21.216800000000003,0.0494,21.2662,21.2667
1366,0.1287,0.0181,0.1468,0.0264,0.8767029972752043,0.12329700272479564,6.9516,11.3197,45.9512,38.9996,0.0,0.0,0.0,45.951200000000014,11.319700000000001,57.27090000000001,57.768
1367,0.3409,0.0161,0.357,0.0643,0.9549019607843137,0.045098039215686274,19.6368,9.9828,63.6364,43.9996,0.0,0.0,0.0,63.6364,9.9828,73.6192,74.1207
1368,0.2861,0.0016,0.2877,0.0518,0.994438651372958,0.005561348627042058,15.6432,1.1131,17.6436,2.0004,0.0,0.0,0.0,17.6436,1.1131,18.7567,18.76
1369,0.3476,0.0178,0.3653,0.0658,0.9515466739666029,0.04872707363810566,18.5364,11.7515,40.5364,22.0,0.0,0.0,0.0,40.53639999999999,11.751499999999998,52.28789999999999,52.7903
1370,0.2353,0.0,0.2354,0.0424,0.9995751911639763,0.0,13.3776,0.0093,13.3773,0.0,0.0,0.0,0.0,13.3773,0.009300000000000001,13.3866,13.3864
1371,0.1899,0.0002,0.1901,0.0342,0.998947922146239,0.0010520778537611785,10.6548,0.146,10.6551,0.0003,0.0,0.0,0.0,10.655100000000001,0.14600000000000002,10.801100000000002,10.7967
1372,0.4126,0.0001,0.4126,0.0743,1.0,0.0002423654871546292,21.2172,0.0484,21.2166,0.0,0.0,0.0,0.0,21.216600000000003,0.04839999999999999,21.265000000000004,21.2688
1373,0.2156,0.0194,0.2349,0.0423,0.9178373776074926,0.08258833546189868,11.7876,12.3836,43.7871,31.9995,0.0,0.0,0.0,43.78710000000001,12.3836,56.17070000000001,58.1694
1374,0.1594,0.0012,0.1606,0.0289,0.9925280199252802,0.0074719800747198,9.06,0.7687,15.0595,5.9995,0.0,0.0,0.0,15.059499999999998,0.7687,15.828199999999999,16.3239
1375,0.2684,0.0003,0.2687,0.0484,0.9988835132117605,0.0011164867882396724,14.496,0.1971,17.4957,2.9997,0.0,0.0,0.0,17.4957,0.19710000000000003,17.6928,17.6881
1376,0.3765,0.0192,0.3957,0.0712,0.9514783927217589,0.04852160727824109,20.8536,12.0891,58.8533,37.9997,0.0,0.0,0.0,58.853300000000004,12.089100000000002,70.9424,71.4427
1377,0.3552,0.0,0.3552,0.0639,1.0,0.0,19.1796,0.0091,19.1794,0.0,0.0,0.0,0.0,19.1794,0.0091,19.1885,19.1882
1378,0.1973,0.0149,0.2122,0.0382,0.9297832233741753,0.07021677662582469,10.6548,10.0052,49.655,39.0002,0.0,0.0,0.0,49.65500000000001,10.0052,59.66020000000001,61.663
1379,0.1059,0.0053,0.1113,0.02,0.9514824797843665,0.04761904761904762,5.8668,3.509,27.8663,21.9995,0.0,0.0,0.0,27.866300000000003,3.5090000000000003,31.375300000000003,31.8713
1380,0.1125,0.0016,0.1141,0.0205,0.9859772129710781,0.014022787028922,6.3936,1.0909,11.3931,4.9995,0.0,0.0,0.0,11.3931,1.0909,12.484,12.9804
1381,0.3231,0.0012,0.3242,0.0584,0.9966070326958668,0.003701418877236274,18.8592,0.7551,21.8593,3.0001,0.0,0.0,0.0,21.8593,0.7551,22.6144,22.6177
1382,0.2651,0.0,0.2651,0.0477,1.0,0.0,14.496,0.0217,15.4958,0.9998,0.0,0.0,0.0,15.4958,0.0217,15.517499999999998,15.5152
1383,0.0702,0.0009,0.0711,0.0128,0.9873417721518988,0.012658227848101266,4.1532,0.5446,13.1533,9.0001,0.0,0.0,0.0,13.153299999999998,0.5446000000000001,13.697899999999999,13.7027
1384,0.0829,0.0001,0.083,0.0149,0.9987951807228915,0.0012048192771084336,4.7148,0.0496,4.7148,0.0,0.0,0.0,0.0,4.7148,0.049600000000000005,4.7644,4.7644
1385,0.3041,0.0,0.3041,0.0547,1.0,0.0,16.2192,0.0103,17.2193,1.0001,0.0,0.0,0.0,17.219299999999997,0.0103,17.229599999999998,17.228
1386,0.2758,0.0025,0.2782,0.0501,0.9913731128684399,0.008986340762041696,15.2724,1.5145,24.2725,9.0001,0.0,0.0,0.0,24.2725,1.5145000000000002,25.787000000000003,26.2826
1387,0.2385,0.0003,0.2388,0.043,0.9987437185929647,0.0012562814070351757,13.2084,0.1685,13.2086,0.0002,0.0,0.0,0.0,13.208599999999999,0.1685,13.377099999999999,13.3736
1388,0.3649,0.0019,0.3667,0.066,0.9950913553313334,0.005181347150259067,20.4708,1.163,20.4704,0.0,0.0,0.0,0.0,20.470399999999998,1.163,21.633399999999998,21.6342
1389,0.1345,0.0052,0.1398,0.0252,0.9620886981402003,0.037195994277539335,7.548,3.3622,52.5479,44.9999,0.0,0.0,0.0,52.54789999999999,3.3621999999999996,55.91009999999999,56.4117
1390,0.2691,0.0101,0.2792,0.0502,0.9638252148997135,0.03617478510028653,15.096,6.5011,42.0958,26.9998,0.0,0.0,0.0,42.095800000000004,6.5011,48.596900000000005,49.6018
1391,0.1664,0.0001,0.1664,0.03,1.0,0.0006009615384615385,9.0984,0.0392,9.098,0.0,0.0,0.0,0.0,9.098,0.0392,9.1372,9.1361
1392,0.075,0.0001,0.0751,0.0135,0.9986684420772303,0.0013315579227696406,4.1532,0.0608,6.1533,2.0001,0.0,0.0,0.0,6.1533,0.0608,6.2141,6.2123
1393,0.3192,0.0076,0.3268,0.0588,0.9767441860465116,0.023255813953488375,17.454,4.9897,29.4545,12.0005,0.0,0.0,0.0,29.454499999999996,4.9897,34.444199999999995,35.448
1394,0.3288,0.0005,0.3293,0.0593,0.9984816276951108,0.0015183723048891589,18.6912,0.2826,18.6906,0.0,0.0,0.0,0.0,18.690600000000003,0.28259999999999996,18.973200000000002,18.9692
1395,0.2574,0.0199,0.2773,0.0499,0.9282365668950596,0.0717634331049405,13.902,13.2866,40.9025,27.0005,0.0,0.0,0.0,40.9025,13.286600000000002,54.1891,55.6881
1396,0.2368,0.0065,0.2433,0.0438,0.9732840115084259,0.026715988491574187,12.786,4.1605,46.7862,34.0002,0.0,0.0,0.0,46.7862,4.1605,50.9467,51.4465
1397,0.3097,0.0,0.3097,0.0557,1.0,0.0,17.8368,0.0096,17.8363,0.0,0.0,0.0,0.0,17.836299999999998,0.0096,17.845899999999997,17.8437
1398,0.1485,0.0,0.1485,0.0267,1.0,0.0,7.8216,0.0149,7.8217,0.0001,0.0,0.0,0.0,7.8217,0.014899999999999998,7.8366,7.834
1399,0.1485,0.0,0.1485,0.0267,1.0,0.0,7.8216,0.0059,7.8218,0.0002,0.0,0.0,0.0,7.8218,0.005900000000000001,7.827699999999999,7.8251
1400,0.2453,0.0004,0.2457,0.0442,0.9983719983719983,0.0016280016280016281,14.1288,0.2301,18.129,4.0002,0.0,0.0,0.0,18.128999999999998,0.23010000000000003,18.359099999999998,18.3639
1401,0.3097,0.0011,0.3108,0.0559,0.9964607464607463,0.0035392535392535394,17.8368,0.6788,24.8364,6.9996,0.0,0.0,0.0,24.836399999999998,0.6787999999999998,25.515199999999997,25.5178
1402,0.4055,0.0006,0.4061,0.0731,0.9985225313962078,0.0014774686037921693,20.8536,0.3683,24.8534,3.9998,0.0,0.0,0.0,24.8534,0.36829999999999996,25.221700000000002,25.2207
1403,0.225,0.0001,0.2251,0.0405,0.9995557529986673,0.00044424700133274104,12.4608,0.0742,13.4606,0.9998,0.0,0.0,0.0,13.460599999999996,0.0742,13.534799999999995,13.534
1404,0.2551,0.0,0.2551,0.0459,1.0,0.0,14.1288,0.0083,14.1291,0.0003,0.0,0.0,0.0,14.129100000000001,0.008299999999999998,14.137400000000001,14.1408
1405,0.1177,0.0006,0.1183,0.0213,0.9949281487743026,0.005071851225697379,6.6888,0.4003,7.6886,0.9998,0.0,0.0,0.0,7.6886,0.4003,8.0889,8.0908
1406,0.3405,0.0002,0.3407,0.0613,0.9994129732902848,0.0005870267097152921,18.8592,0.1014,18.8592,0.0,0.0,0.0,0.0,18.8592,0.1014,18.960600000000003,18.9627
1407,0.1223,0.0142,0.1365,0.0246,0.8959706959706959,0.10402930402930403,6.6888,9.8722,32.6888,26.0,0.0,0.0,0.0,32.6888,9.872200000000001,42.561,43.0647
1408,0.3717,0.005,0.3767,0.0678,0.9867268383328909,0.013273161667109106,20.8536,3.2505,40.8534,19.9998,0.0,0.0,0.0,40.8534,3.2505,44.1039,44.0994
1409,0.145,0.0002,0.1452,0.0261,0.9986225895316804,0.0013774104683195593,7.548,0.0998,7.548,0.0,0.0,0.0,0.0,7.547999999999998,0.09980000000000001,7.647799999999998,7.6446
1410,0.0759,0.0033,0.0792,0.0143,0.9583333333333331,0.041666666666666664,4.1532,2.0332,29.1532,25.0,0.0,0.0,0.0,29.1532,2.0332,31.1864,31.1864
1411,0.2357,0.0002,0.2359,0.0425,0.9991521831284442,0.000847816871555744,14.1444,0.1124,14.1444,0.0,0.0,0.0,0.0,14.144399999999997,0.11239999999999999,14.256799999999997,14.2524
1412,0.1336,0.0002,0.1337,0.0241,0.9992520568436798,0.0014958863126402393,6.9516,0.0992,8.9516,2.0,0.0,0.0,0.0,8.951600000000001,0.0992,9.0508,9.0506
1413,0.3288,0.0002,0.329,0.0592,0.9993920972644376,0.0006079027355623101,18.6912,0.133,18.6909,0.0,0.0,0.0,0.0,18.690900000000003,0.133,18.823900000000002,18.8257
1414,0.2446,0.0,0.2446,0.044,1.0,0.0,13.2084,0.0076,13.2085,0.0001,0.0,0.0,0.0,13.2085,0.0076,13.2161,13.2121
1415,0.1776,0.0001,0.1776,0.032,1.0,0.0005630630630630631,10.6548,0.035,14.6553,4.0005,0.0,0.0,0.0,14.6553,0.034999999999999996,14.6903,14.6882
1416,0.3634,0.0001,0.3635,0.0654,0.9997248968363136,0.00027510316368638244,21.2172,0.0471,25.2167,3.9995,0.0,0.0,0.0,25.216700000000003,0.0471,25.263800000000003,25.2614
1417,0.3303,0.0079,0.3382,0.0609,0.9766410408042577,0.023358959195742168,17.8368,4.5933,28.8364,10.9996,0.0,0.0,0.0,28.836399999999998,4.593299999999999,33.4297,33.9271
1418,0.2521,0.0003,0.2524,0.0454,0.9988114104595879,0.0011885895404120442,14.1444,0.1968,16.1445,2.0001,0.0,0.0,0.0,16.144499999999997,0.1968,16.341299999999997,16.3453
1419,0.1325,0.0056,0.1381,0.0249,0.9594496741491673,0.04055032585083273,7.248,3.5885,28.2479,20.9999,0.0,0.0,0.0,28.247899999999998,3.5884999999999994,31.836399999999998,32.8353
1420,0.1615,0.0,0.1615,0.0291,1.0,0.0,9.06,0.0257,11.0598,1.9998,0.0,0.0,0.0,11.059800000000003,0.0257,11.085500000000003,11.089
1421,0.1106,0.0001,0.1107,0.0199,0.999096657633243,0.0009033423667570009,6.546,0.0411,6.5451,0.0,0.0,0.0,0.0,6.5451,0.0411,6.5862,6.5872
1422,0.3231,0.0,0.3231,0.0582,1.0,0.0,18.8592,0.0114,18.8594,0.0002,0.0,0.0,0.0,18.8594,0.0114,18.8708,18.8742
1423,0.1139,0.002,0.1159,0.0209,0.9827437446074202,0.01725625539257981,6.2304,1.2182,20.2303,13.9999,0.0,0.0,0.0,20.230300000000003,1.2182000000000002,21.448500000000003,22.9527
1424,0.1966,0.0003,0.1969,0.0354,0.9984763839512443,0.0015236160487557134,11.322,0.2036,11.3216,0.0,0.0,0.0,0.0,11.321600000000002,0.20360000000000003,11.525200000000002,11.5248
1425,0.2464,0.0006,0.247,0.0445,0.9975708502024292,0.00242914979757085,13.6476,0.3824,19.6468,5.9992,0.0,0.0,0.0,19.6468,0.38239999999999996,20.0292,20.0305
1426,0.1616,0.0,0.1617,0.0291,0.9993815708101421,0.0,8.7276,0.0203,10.7272,1.9996,0.0,0.0,0.0,10.7272,0.0203,10.7475,10.7431
1427,0.3138,0.0041,0.3179,0.0572,0.9871028625353885,0.012897137464611514,17.8368,2.5325,21.8362,3.9994,0.0,0.0,0.0,21.836199999999998,2.5324999999999998,24.368699999999997,25.8662
1428,0.2915,0.0,0.2916,0.0525,0.9996570644718792,0.0,16.1472,0.0099,16.1473,0.0001,0.0,0.0,0.0,16.147299999999998,0.009899999999999999,16.157199999999996,16.1561
1429,0.1973,0.0002,0.1975,0.0356,0.9989873417721519,0.0010126582278481013,10.6548,0.1312,10.6552,0.0004,0.0,0.0,0.0,10.6552,0.1312,10.7864,10.7878
1430,0.1601,0.0001,0.1601,0.0288,1.0,0.0006246096189881325,9.0984,0.0538,9.098,0.0,0.0,0.0,0.0,9.098,0.0538,9.151800000000001,9.1539
1431,0.2625,0.0032,0.2657,0.0478,0.9879563417388032,0.012043658261196839,14.5368,2.0359,28.5373,14.0005,0.0,0.0,0.0,28.537300000000002,2.0359,30.5732,30.5693
1432,0.3102,0.001,0.3112,0.056,0.9967866323907455,0.003213367609254499,16.1472,0.5879,22.1474,6.0002,0.0,0.0,0.0,22.147400000000005,0.5879,22.735300000000006,22.7314
1433,0.1121,0.0004,0.1125,0.0202,0.9964444444444445,0.0035555555555555557,6.0552,0.2296,9.0554,3.0002,0.0,0.0,0.0,9.055399999999999,0.2296,9.284999999999998,9.2894
1434,0.3118,0.0019,0.3137,0.0565,0.9939432578897037,0.006056742110296462,17.0484,1.0896,21.0483,3.9999,0.0,0.0,0.0,21.0483,1.0896000000000001,22.137900000000002,22.1362
1435,0.2424,0.0001,0.2425,0.0436,0.9995876288659794,0.0004123711340206186,13.0908,0.0378,13.0909,0.0001,0.0,0.0,0.0,13.090899999999998,0.0378,13.128699999999998,13.1245
1436,0.3782,0.0191,0.3973,0.0715,0.9519254971054618,0.04807450289453813,21.2172,11.8958,40.2168,18.9996,0.0,0.0,0.0,40.2168,11.895800000000001,52.1126,52.1141
1437,0.134,0.0015,0.1354,0.0244,0.9896602658788776,0.011078286558345644,7.8216,0.871,9.8217,2.0001,0.0,0.0,0.0,9.8217,0.8710000000000001,10.6927,10.6927
1438,0.1594,0.0023,0.1617,0.0291,0.9857761286332714,0.014223871366728508,9.06,1.4917,23.0599,13.9999,0.0,0.0,0.0,23.059899999999995,1.4917,24.551599999999997,25.0519
1439,0.1182,0.0009,0.1191,0.0214,0.9924433249370277,0.007556675062972292,6.546,0.6097,13.5455,6.9995,0.0,0.0,0.0,13.5455,0.6097,14.1552,14.1555
1440,0.2969,0.0004,0.2974,0.0535,0.9983187626092804,0.0013449899125756557,15.6432,0.2502,15.6436,0.0004,0.0,0.0,0.0,15.6436,0.2502,15.893799999999999,15.8978
1441,0.2045,0.0009,0.2054,0.037,0.995618305744888,0.004381694255111977,10.9092,0.5545,13.9091,2.9999,0.0,0.0,0.0,13.909100000000002,0.5545,14.463600000000003,14.4604
1442,0.072,0.0,0.0721,0.013,0.9986130374479889,0.0,4.2624,0.0167,9.2621,4.9997,0.0,0.0,0.0,9.2621,0.0167,9.2788,9.2826
1443,0.2658,0.0021,0.268,0.0482,0.9917910447761192,0.007835820895522387,14.5368,1.3433,15.5374,1.0006,0.0,0.0,0.0,15.537399999999998,1.3433000000000002,16.880699999999997,16.8852
1444,0.2433,0.0,0.2433,0.0438,1.0,0.0,13.6476,0.0237,13.6471,0.0,0.0,0.0,0.0,13.647099999999998,0.0237,13.670799999999998,13.6747
1445,0.2912,0.0244,0.3156,0.0568,0.9226869455006338,0.07731305449936629,15.9216,15.2232,19.9216,4.0,0.0,0.0,0.0,19.921599999999998,15.223199999999999,35.1448,35.1424
1446,0.2961,0.0046,0.3007,0.0541,0.9847023611572995,0.015297638842700365,16.614,2.7211,20.614,4.0,0.0,0.0,0.0,20.613999999999997,2.7211000000000003,23.335099999999997,23.3319
1447,0.296,0.0082,0.3042,0.0548,0.9730440499671268,0.02695595003287311,17.0484,5.1404,20.0481,2.9997,0.0,0.0,0.0,20.0481,5.1404,25.1885,25.1873
1448,0.0652,0.0002,0.0654,0.0118,0.9969418960244647,0.0030581039755351682,3.9108,0.1056,3.9108,0.0,0.0,0.0,0.0,3.9107999999999996,0.10560000000000001,4.0164,4.0116
1449,0.1152,0.0021,0.1173,0.0211,0.9820971867007672,0.017902813299232736,6.546,1.356,8.5457,1.9997,0.0,0.0,0.0,8.5457,1.356,9.9017,9.8983
1450,0.3027,0.0063,0.309,0.0556,0.979611650485437,0.020388349514563107,16.9824,4.0646,17.9828,1.0004,0.0,0.0,0.0,17.982799999999997,4.0646,22.047399999999996,22.0491
1451,0.1111,0.0001,0.1111,0.02,1.0,0.0009000900090009,6.2304,0.0647,6.2303,0.0,0.0,0.0,0.0,6.230299999999998,0.06470000000000001,6.294999999999998,6.296
1452,0.0759,0.0001,0.0761,0.0137,0.9973718791064389,0.001314060446780552,4.1532,0.0748,4.1534,0.0002,0.0,0.0,0.0,4.1533999999999995,0.0748,4.228199999999999,4.2265
1453,0.2854,0.0,0.2854,0.0514,1.0,0.0,15.6072,0.0119,15.6065,0.0,0.0,0.0,0.0,15.606499999999997,0.011899999999999997,15.618399999999998,15.6159
1454,0.0832,0.0019,0.0851,0.0153,0.9776733254994124,0.022326674500587545,4.5492,1.2238,5.5491,0.9999,0.0,0.0,0.0,5.549100000000001,1.2238,6.772900000000001,6.7688
1455,0.3094,0.0,0.3095,0.0557,0.9996768982229403,0.0,16.5024,0.0304,16.5022,0.0,0.0,0.0,0.0,16.5022,0.030400000000000003,16.5326,16.5305
1456,0.3536,0.0046,0.3583,0.0645,0.9868825006977394,0.012838403572425341,18.8592,2.941,22.8592,4.0,0.0,0.0,0.0,22.8592,2.9410000000000003,25.8002,25.7962
1457,0.275,0.0003,0.2754,0.0496,0.9985475671750184,0.0010893246187363833,16.5024,0.2218,16.5019,0.0,0.0,0.0,0.0,16.5019,0.2218,16.7237,16.7277
1458,0.0853,0.0,0.0853,0.0154,1.0,0.0,4.5492,0.0247,4.5492,0.0,0.0,0.0,0.0,4.549200000000001,0.0247,4.573900000000001,4.5699
1459,0.0688,0.0002,0.069,0.0124,0.9971014492753623,0.002898550724637681,3.9108,0.1181,3.9108,0.0,0.0,0.0,0.0,3.9107999999999996,0.11810000000000001,4.028899999999999,4.0298
1460,0.2231,0.0007,0.2238,0.0403,0.9968722073279713,0.0031277926720285967,12.684,0.4437,12.684,0.0,0.0,0.0,0.0,12.684000000000001,0.44370000000000004,13.1277,13.1257
1461,0.2096,0.0023,0.2119,0.0381,0.9891458235016517,0.010854176498348278,10.9092,1.511,10.909,0.0,0.0,0.0,0.0,10.909000000000002,1.511,12.420000000000002,12.4249
1462,0.207,0.0109,0.218,0.0392,0.9495412844036697,0.05,11.322,6.4449,15.3218,3.9998,0.0,0.0,0.0,15.321800000000001,6.4449000000000005,21.7667,21.7639
1463,0.2101,0.0104,0.2205,0.0397,0.9528344671201815,0.04716553287981859,11.7876,6.4663,15.7868,3.9992,0.0,0.0,0.0,15.786800000000003,6.4663,22.253100000000003,22.2565
1464,0.1343,0.0185,0.1528,0.0275,0.8789267015706806,0.12107329842931937,7.0728,11.8155,8.0723,0.9995,0.0,0.0,0.0,8.0723,11.8155,19.8878,20.3831
1465,0.0885,0.0001,0.0886,0.0159,0.9988713318284425,0.0011286681715575622,4.5492,0.0944,4.5491,0.0,0.0,0.0,0.0,4.549100000000001,0.09440000000000001,4.643500000000001,4.6406
1466,0.1674,0.0005,0.1678,0.0302,0.9976162097735398,0.0029797377830750892,9.2688,0.2995,9.2682,0.0,0.0,0.0,0.0,9.268199999999998,0.2995,9.567699999999999,9.5716
1467,0.2243,0.0016,0.2258,0.0407,0.9933569530558016,0.0070859167404783,12.1104,0.9193,13.1104,1.0,0.0,0.0,0.0,13.110399999999998,0.9193,14.029699999999998,14.0312
1468,0.2962,0.0002,0.2964,0.0534,0.9993252361673415,0.0006747638326585696,15.6072,0.0977,15.6068,0.0,0.0,0.0,0.0,15.606799999999996,0.09770000000000001,15.704499999999996,15.7005
1469,0.2324,0.0,0.2324,0.0418,1.0,0.0,13.2084,0.0283,13.2084,0.0,0.0,0.0,0.0,13.2084,0.028299999999999995,13.236699999999999,13.2406
1470,0.1672,0.0078,0.175,0.0315,0.9554285714285714,0.044571428571428574,8.9184,4.9845,13.9182,4.9998,0.0,0.0,0.0,13.918199999999999,4.984499999999999,18.902699999999996,18.9042
1471,0.207,0.0026,0.2096,0.0377,0.9875954198473281,0.012404580152671754,11.322,1.7648,14.3217,2.9997,0.0,0.0,0.0,14.3217,1.7648000000000001,16.0865,16.5863
1472,0.2038,0.0007,0.2045,0.0368,0.9965770171149145,0.003422982885085575,11.5848,0.384,11.5852,0.0004,0.0,0.0,0.0,11.585200000000002,0.3840000000000001,11.969200000000003,11.971
1473,0.3055,0.0019,0.3074,0.0553,0.9938191281717631,0.006180871828236825,17.8368,1.207,19.8361,1.9993,0.0,0.0,0.0,19.8361,1.207,21.0431,21.0453
1474,0.3814,0.0,0.3814,0.0686,1.0,0.0,20.8536,0.0227,20.8532,0.0,0.0,0.0,0.0,20.8532,0.022699999999999998,20.8759,20.8769
1475,0.2891,0.0041,0.2932,0.0528,0.9860163710777626,0.013983628922237382,16.2192,2.6086,21.2194,5.0002,0.0,0.0,0.0,21.2194,2.6086,23.828,23.8258
1476,0.1528,0.0008,0.1536,0.0276,0.9947916666666667,0.005208333333333334,8.9184,0.5588,8.918,0.0,0.0,0.0,0.0,8.918,0.5588,9.476799999999999,9.4751
1477,0.0769,0.0039,0.0808,0.0145,0.9517326732673267,0.04826732673267327,4.1532,2.5926,7.1535,3.0003,0.0,0.0,0.0,7.153499999999998,2.5926,9.746099999999998,9.7487
1478,0.2616,0.0001,0.2617,0.0471,0.9996178830722201,0.0003821169277799007,14.1288,0.0667,14.129,0.0002,0.0,0.0,0.0,14.129000000000001,0.0667,14.195700000000002,14.1931
1479,0.1637,0.0,0.1637,0.0295,1.0,0.0,9.4296,0.0134,9.4296,0.0,0.0,0.0,0.0,9.4296,0.013399999999999999,9.443000000000001,9.4411
1480,0.3554,0.0012,0.3566,0.0642,0.9966348850252384,0.0033651149747616375,20.4708,0.7311,20.4706,0.0,0.0,0.0,0.0,20.4706,0.7311,21.201700000000002,21.1989
1481,0.2488,0.0048,0.2537,0.0457,0.9806858494284588,0.01891998423334647,14.1444,3.1217,15.1444,1.0,0.0,0.0,0.0,15.144399999999997,3.1216999999999993,18.266099999999998,18.2704
1482,0.2816,0.0025,0.2841,0.0511,0.991200281590989,0.008799718409010912,16.2192,1.6257,16.2195,0.0003,0.0,0.0,0.0,16.219499999999996,1.6257000000000001,17.8452,17.8454
1483,0.0826,0.0006,0.0832,0.015,0.9927884615384617,0.007211538461538461,4.4592,0.3454,4.4592,0.0,0.0,0.0,0.0,4.4592,0.34539999999999993,4.8046,4.8032
