job_id,energy_qpu_kwh,energy_cpu_kwh,energy_total_kwh,cost_energy_total,phi_qpu,phi_cpu,qpu_time_s,cpu_time_s,qpu_wait_s,cpu_wait_s,wait_total_s,qpu_turn_s,cpu_turn_s,turn_total_s,job_turnaround_s
90,1.0244,0.0018,1.0262,0.1847,0.998245955954005,0.0017540440459949326,59.7074,1.1056,0.0,0.0,0.0,59.70740000000001,1.1056,60.81300000000001,62.8126
91,0.2989,0.0001,0.299,0.0538,0.9996655518394649,0.0003344481605351171,15.9828,0.042,0.0,0.0,0.0,15.982800000000001,0.04200000000000001,16.024800000000003,16.0279
92,0.1255,0.0003,0.1258,0.0226,0.9976152623211447,0.0023847376788553257,6.4545,0.1832,0.0,0.0,0.0,6.454499999999999,0.18320000000000003,6.637699999999999,6.637
93,0.162,0.0001,0.1621,0.0292,0.999383096853794,0.0006169031462060457,9.3279,0.0466,0.0,0.0,0.0,9.3279,0.04660000000000001,9.3745,9.3767
94,0.4869,0.0005,0.4874,0.0877,0.9989741485432909,0.0010258514567090685,26.9827,0.3324,0.0,0.0,0.0,26.9827,0.33240000000000003,27.3151,27.3176
95,0.9753,0.0011,0.9765,0.1758,0.9987711213517664,0.0011264720942140297,52.9986,0.6685,0.0,0.0,0.0,52.998599999999996,0.6685,53.6671,54.6675
96,2.7329,0.0155,2.7483,0.4947,0.9943965360404613,0.005639850089146018,154.7773,9.5687,0.0,0.0,0.0,154.7773,9.568700000000002,164.346,169.8477
97,0.3551,0.0,0.3551,0.0639,1.0,0.0,20.1842,0.0167,0.0,0.0,0.0,20.184200000000004,0.0167,20.200900000000004,20.1983
98,0.3455,0.0003,0.3458,0.0622,0.9991324465008675,0.0008675534991324464,19.3777,0.207,0.0,0.0,0.0,19.3777,0.20699999999999996,19.5847,19.5831
99,1.2292,0.0124,1.2416,0.2235,0.9900128865979382,0.009987113402061855,66.6271,7.9867,0.0,0.0,0.0,66.62710000000001,7.986700000000001,74.61380000000001,77.6149
100,0.2843,0.0,0.2843,0.0512,1.0,0.0,16.5899,0.0168,0.0,0.0,0.0,16.589900000000004,0.016800000000000002,16.606700000000004,16.6057
101,2.4086,0.0088,2.4174,0.4351,0.9963597253247289,0.003640274675270952,137.8184,5.3036,0.0,0.0,0.0,137.8184,5.303600000000001,143.12199999999999,149.1205
